game_id,move_idx,player_idx,player_type,row,col,result
7da33b5a,0,1,AIAgent4,3,3,miss
7da33b5a,1,2,AIAgent4,4,6,miss
7da33b5a,2,1,AIAgent4,4,4,miss
7da33b5a,3,2,AIAgent4,3,5,miss
7da33b5a,4,1,AIAgent4,5,5,miss
7da33b5a,5,2,AIAgent4,5,3,miss
7da33b5a,6,1,AIAgent4,6,2,miss
7da33b5a,7,2,AIAgent4,2,4,hit
7da33b5a,8,1,AIAgent4,5,1,miss
7da33b5a,9,2,AIAgent4,3,4,miss
7da33b5a,10,1,AIAgent4,6,7,miss
7da33b5a,11,2,AIAgent4,2,5,miss
7da33b5a,12,1,AIAgent4,7,6,miss
7da33b5a,13,2,AIAgent4,2,3,sunk
7da33b5a,14,1,AIAgent4,2,6,miss
7da33b5a,15,2,AIAgent4,6,5,miss
7da33b5a,16,1,AIAgent4,7,3,miss
7da33b5a,17,2,AIAgent4,5,7,hit
7da33b5a,18,1,AIAgent4,8,4,hit
7da33b5a,19,2,AIAgent4,6,7,hit
7da33b5a,20,1,AIAgent4,7,4,hit
7da33b5a,21,2,AIAgent4,4,7,miss
7da33b5a,22,1,AIAgent4,6,4,hit
7da33b5a,23,2,AIAgent4,7,7,sunk
7da33b5a,24,1,AIAgent4,5,4,hit
7da33b5a,25,2,AIAgent4,4,2,miss
7da33b5a,26,1,AIAgent4,9,4,sunk
7da33b5a,27,2,AIAgent4,8,4,miss
7da33b5a,28,1,AIAgent4,3,7,miss
7da33b5a,29,2,AIAgent4,1,6,miss
7da33b5a,30,1,AIAgent4,1,5,miss
7da33b5a,31,2,AIAgent4,6,1,miss
7da33b5a,32,1,AIAgent4,2,2,miss
7da33b5a,33,2,AIAgent4,7,2,hit
7da33b5a,34,1,AIAgent4,4,8,miss
7da33b5a,35,2,AIAgent4,7,3,hit
7da33b5a,36,1,AIAgent4,5,9,miss
7da33b5a,37,2,AIAgent4,7,4,hit
7da33b5a,38,1,AIAgent4,4,0,miss
7da33b5a,39,2,AIAgent4,7,5,hit
7da33b5a,40,1,AIAgent4,0,4,hit
7da33b5a,41,2,AIAgent4,7,6,sunk
7da33b5a,42,1,AIAgent4,1,4,miss
7da33b5a,43,2,AIAgent4,5,0,miss
